"speech"	"word"	"n"	"total"	"tf"	"idf"	"tf_idf"
"3160"	"40"	"ancestor"	2	2498	0.000800640512409928	4.21950770517611	0.00337830881118984
"3161"	"40"	"certification"	2	2498	0.000800640512409928	4.21950770517611	0.00337830881118984
"3162"	"40"	"dennis"	2	2498	0.000800640512409928	4.21950770517611	0.00337830881118984
"3163"	"40"	"frass"	2	2498	0.000800640512409928	4.21950770517611	0.00337830881118984
"3164"	"40"	"geneticist"	2	2498	0.000800640512409928	4.21950770517611	0.00337830881118984
"3165"	"40"	"grafting"	2	2498	0.000800640512409928	4.21950770517611	0.00337830881118984
"3166"	"40"	"induces"	2	2498	0.000800640512409928	4.21950770517611	0.00337830881118984
"3167"	"40"	"ronald"	2	2498	0.000800640512409928	4.21950770517611	0.00337830881118984
"3168"	"40"	"sprays"	2	2498	0.000800640512409928	4.21950770517611	0.00337830881118984
"3169"	"40"	"tolerant"	2	2498	0.000800640512409928	4.21950770517611	0.00337830881118984
"3170"	"40"	"uncharacterized"	2	2498	0.000800640512409928	4.21950770517611	0.00337830881118984
"3171"	"2"	"serving"	3	3135	0.000956937799043062	3.52636052461616	0.00337450767905853
"3172"	"2"	"vertically"	3	3135	0.000956937799043062	3.52636052461616	0.00337450767905853
"3173"	"20"	"climate"	11	2357	0.00466694951209164	0.723000143709626	0.00337420516792783
"3174"	"63"	"1,782"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3175"	"63"	"1,800"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3176"	"63"	"1.7"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3177"	"63"	"11,000"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3178"	"63"	"1939"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3179"	"63"	"3.5"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3180"	"63"	"430"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3181"	"63"	"74"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3182"	"63"	"78"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3183"	"63"	"abu"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3184"	"63"	"adamant"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3185"	"63"	"alaikum"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3186"	"63"	"cairo"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3187"	"63"	"comparative"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3188"	"63"	"competitions"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3189"	"63"	"damascus"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3190"	"63"	"depletable"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3191"	"63"	"dhabi"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3192"	"63"	"diets"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3193"	"63"	"documents"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3194"	"63"	"elevating"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3195"	"63"	"enables"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3196"	"63"	"expectancy"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3197"	"63"	"fancy"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3198"	"63"	"gels"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3199"	"63"	"glamour"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3200"	"63"	"implement"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3201"	"63"	"implementation"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3202"	"63"	"istanbul"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3203"	"63"	"kuwait"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3204"	"63"	"liters"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3205"	"63"	"mammoth"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3206"	"63"	"master"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3207"	"63"	"nomads"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3208"	"63"	"objective"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3209"	"63"	"reserve"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3210"	"63"	"riyadh"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3211"	"63"	"salaam"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3212"	"63"	"socio"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3213"	"63"	"sums"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3214"	"63"	"sustenance"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3215"	"63"	"urbanize"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3216"	"63"	"wishing"	1	1251	0.000799360511590727	4.21950770517611	0.00337290783787059
"3217"	"23"	"energy"	10	2632	0.00379939209726444	0.887303195000903	0.00337121274696392
"3218"	"48"	"interesting"	7	2651	0.002640513013957	1.27506872600967	0.00336683556471809
"3219"	"13"	"sensory"	4	3708	0.00107874865156419	3.120895416508	0.00336666172223085
"3220"	"13"	"software"	4	3708	0.00107874865156419	3.120895416508	0.00336666172223085
"3221"	"4"	"boundaries"	2	1552	0.00128865979381443	2.61006979274201	0.00336349200095619
"3222"	"4"	"exploration"	2	1552	0.00128865979381443	2.61006979274201	0.00336349200095619
"3223"	"4"	"none"	2	1552	0.00128865979381443	2.61006979274201	0.00336349200095619
"3224"	"64"	"flow"	3	1804	0.0016629711751663	2.02228312783989	0.00336299854962287
"3225"	"17"	"briefly"	3	3149	0.000952683391552874	3.52636052461616	0.0033595051044295
"3226"	"35"	"grow"	6	1937	0.00309757356737222	1.08401348924696	0.00335781153096631
"3227"	"4"	"allowed"	3	1552	0.00193298969072165	1.73460105538811	0.0033529659575801
"3228"	"20"	"economy"	7	2357	0.00296987696224014	1.12846525181779	0.00335140295406217
"3229"	"32"	"black"	6	3108	0.00193050193050193	1.73460105538811	0.00334865068607743
"3230"	"30"	"aren't"	2	1036	0.00193050193050193	1.73460105538811	0.00334865068607743
"3231"	"61"	"becomes"	1	381	0.0026246719160105	1.27506872600967	0.00334663707614086
"3232"	"61"	"plants"	1	381	0.0026246719160105	1.27506872600967	0.00334663707614086
"3233"	"3"	"exists"	3	3162	0.00094876660341556	3.52636052461616	0.00334569309735879
"3234"	"57"	"bush"	3	2341	0.00128150363092695	2.61006979274201	0.00334481391637164
"3235"	"57"	"underground"	3	2341	0.00128150363092695	2.61006979274201	0.00334481391637164
"3236"	"52"	"tail"	3	2342	0.00128095644748079	2.61006979274201	0.00334338572938771
"3237"	"49"	"word"	4	2181	0.00183402109124255	1.82161243237774	0.00334087562105041
"3238"	"67"	"oceans"	3	1486	0.00201884253028264	1.65455834771457	0.00334029276120034
"3239"	"49"	"evolved"	3	2181	0.00137551581843191	2.42774823594805	0.00333940610171671
"3240"	"53"	"science"	4	904	0.00442477876106195	0.75377180237638	0.00333527346184239
"3241"	"14"	"god"	4	2729	0.00146573836570172	2.27359755612079	0.00333249916617192
"3242"	"2"	"globalization"	4	3135	0.00127591706539075	2.61006979274201	0.00333023259042042
"3243"	"2"	"whom"	4	3135	0.00127591706539075	2.61006979274201	0.00333023259042042
"3244"	"38"	"burned"	2	2120	0.000943396226415094	3.52636052461616	0.00332675521190204
"3245"	"38"	"cheapest"	2	2120	0.000943396226415094	3.52636052461616	0.00332675521190204
"3246"	"38"	"disposal"	2	2120	0.000943396226415094	3.52636052461616	0.00332675521190204
"3247"	"38"	"honored"	2	2120	0.000943396226415094	3.52636052461616	0.00332675521190204
"3248"	"38"	"hurt"	2	2120	0.000943396226415094	3.52636052461616	0.00332675521190204
"3249"	"38"	"hurts"	2	2120	0.000943396226415094	3.52636052461616	0.00332675521190204
"3250"	"38"	"petrochemical"	2	2120	0.000943396226415094	3.52636052461616	0.00332675521190204
"3251"	"38"	"rescuing"	2	2120	0.000943396226415094	3.52636052461616	0.00332675521190204
"3252"	"26"	"biodiversity"	3	2555	0.00117416829745597	2.83321334405622	0.00332666928852002
"3253"	"66"	"skin"	2	1367	0.00146305779078274	2.27359755612079	0.00332640461758712
"3254"	"10"	"colors"	4	2921	0.00136939404313591	2.42774823594805	0.00332454397254098
"3255"	"63"	"resources"	3	1251	0.00239808153477218	1.38629436111989	0.00332444690916041
"3256"	"18"	"understanding"	2	835	0.00239520958083832	1.38629436111989	0.0033204655356165
"3257"	"6"	"spend"	9	3457	0.0026034133641886	1.27506872600967	0.0033195309615525
"3258"	"17"	"al"	4	3149	0.0012702445220705	2.61006979274201	0.00331542685645222
"3259"	"6"	"good"	25	3457	0.00723170378941279	0.458307589482544	0.00331434473157755
"3260"	"33"	"pay"	6	3471	0.0017286084701815	1.91692261218206	0.00331360866410036
"3261"	"33"	"price"	6	3471	0.0017286084701815	1.91692261218206	0.00331360866410036
"3262"	"40"	"scientific"	5	2498	0.00200160128102482	1.65455834771457	0.00331176610831579
"3263"	"26"	"97"	2	2555	0.000782778864970646	4.21950770517611	0.00330294145219265
"3264"	"26"	"aquanauts"	2	2555	0.000782778864970646	4.21950770517611	0.00330294145219265
"3265"	"26"	"aquarium"	2	2555	0.000782778864970646	4.21950770517611	0.00330294145219265
"3266"	"26"	"bluefin"	2	2555	0.000782778864970646	4.21950770517611	0.00330294145219265
"3267"	"26"	"caring"	2	2555	0.000782778864970646	4.21950770517611	0.00330294145219265
"3268"	"26"	"cows"	2	2555	0.000782778864970646	4.21950770517611	0.00330294145219265
"3269"	"26"	"dolphins"	2	2555	0.000782778864970646	4.21950770517611	0.00330294145219265
"3270"	"26"	"expeditions"	2	2555	0.000782778864970646	4.21950770517611	0.00330294145219265
"3271"	"26"	"footprints"	2	2555	0.000782778864970646	4.21950770517611	0.00330294145219265
"3272"	"26"	"intelligent"	2	2555	0.000782778864970646	4.21950770517611	0.00330294145219265
"3273"	"26"	"sanctuaries"	2	2555	0.000782778864970646	4.21950770517611	0.00330294145219265
"3274"	"26"	"subs"	2	2555	0.000782778864970646	4.21950770517611	0.00330294145219265
"3275"	"26"	"tomorrow's"	2	2555	0.000782778864970646	4.21950770517611	0.00330294145219265
"3276"	"26"	"trawlers"	2	2555	0.000782778864970646	4.21950770517611	0.00330294145219265
"3277"	"26"	"watersheds"	2	2555	0.000782778864970646	4.21950770517611	0.00330294145219265
"3278"	"3"	"globalization"	4	3162	0.00126502213788741	2.61006979274201	0.00330179606924985
"3279"	"23"	"business"	6	2632	0.00227963525835866	1.44691898293633	0.0032984475294901
"3280"	"23"	"emissions"	6	2632	0.00227963525835866	1.44691898293633	0.0032984475294901
"3281"	"58"	"cities"	7	3356	0.00208581644815256	1.58045037556085	0.00329652938883371
"3282"	"10"	"billion"	10	2921	0.00342348510783978	0.961411167154625	0.00329137681326472
"3283"	"59"	"dry"	2	1229	0.0016273393002441	2.02228312783989	0.00329094081015441
"3284"	"27"	"heart"	1	440	0.00227272727272727	1.44691898293633	0.00328845223394619
"3285"	"27"	"man"	1	440	0.00227272727272727	1.44691898293633	0.00328845223394619
"3286"	"46"	"nations"	4	1761	0.00227143668370244	1.44691898293633	0.003286584856187
"3287"	"4"	"matter"	4	1552	0.00257731958762887	1.27506872600967	0.0032862596031177
"3288"	"5"	"global"	10	2294	0.004359197907585	0.75377180237638	0.00328584046371569
"3289"	"8"	"sell"	3	1954	0.0015353121801433	2.14006616349627	0.00328566964712836
"3290"	"9"	"wanted"	5	1943	0.00257334019557385	1.27506872600967	0.00328118560475982
"3291"	"56"	"born"	2	1111	0.0018001800180018	1.82161243237774	0.00327923030131006
"3292"	"56"	"fly"	2	1111	0.0018001800180018	1.82161243237774	0.00327923030131006
"3293"	"56"	"sky"	2	1111	0.0018001800180018	1.82161243237774	0.00327923030131006
"3294"	"6"	"ideal"	4	3457	0.00115707260630605	2.83321334405622	0.00327823354822819
"3295"	"6"	"treatment"	4	3457	0.00115707260630605	2.83321334405622	0.00327823354822819
"3296"	"57"	"giant"	4	2341	0.00170867150790261	1.91692261218206	0.00327539105028972
"3297"	"60"	"breaking"	2	1594	0.00125470514429109	2.61006979274201	0.00327486799591218
"3298"	"60"	"members"	2	1594	0.00125470514429109	2.61006979274201	0.00327486799591218
"3299"	"60"	"nature's"	2	1594	0.00125470514429109	2.61006979274201	0.00327486799591218
"3300"	"55"	"cosmic"	1	797	0.00125470514429109	2.61006979274201	0.00327486799591218
"3301"	"55"	"diseases"	1	797	0.00125470514429109	2.61006979274201	0.00327486799591218
"3302"	"55"	"grand"	1	797	0.00125470514429109	2.61006979274201	0.00327486799591218
"3303"	"55"	"machines"	1	797	0.00125470514429109	2.61006979274201	0.00327486799591218
"3304"	"55"	"nature's"	1	797	0.00125470514429109	2.61006979274201	0.00327486799591218
"3305"	"55"	"perception"	1	797	0.00125470514429109	2.61006979274201	0.00327486799591218
"3306"	"55"	"represents"	1	797	0.00125470514429109	2.61006979274201	0.00327486799591218
"3307"	"55"	"shoot"	1	797	0.00125470514429109	2.61006979274201	0.00327486799591218
"3308"	"55"	"stronger"	1	797	0.00125470514429109	2.61006979274201	0.00327486799591218
"3309"	"55"	"virus"	1	797	0.00125470514429109	2.61006979274201	0.00327486799591218
"3310"	"13"	"ok"	7	3708	0.00188781014023732	1.73460105538811	0.00327459746162803
"3311"	"52"	"giant"	4	2342	0.00170794192997438	1.91692261218206	0.00327399250586176
"3312"	"13"	"details"	5	3708	0.00134843581445523	2.42774823594805	0.00327366266983286
"3313"	"48"	"electricity"	5	2651	0.001886080724255	1.73460105538811	0.00327159761483988
"3314"	"16"	"ambitious"	3	2864	0.00104748603351955	3.120895416508	0.00326909436086732
"3315"	"67"	"fundamentally"	2	1486	0.00134589502018843	2.42774823594805	0.00326749426103372
"3316"	"67"	"limits"	2	1486	0.00134589502018843	2.42774823594805	0.00326749426103372
"3317"	"67"	"resource"	2	1486	0.00134589502018843	2.42774823594805	0.00326749426103372
"3318"	"67"	"transform"	2	1486	0.00134589502018843	2.42774823594805	0.00326749426103372
"3319"	"67"	"waiting"	2	1486	0.00134589502018843	2.42774823594805	0.00326749426103372
"3320"	"60"	"atmosphere"	5	1594	0.00313676286072773	1.04145387482816	0.00326679383572196
"3321"	"46"	"leaders"	3	1761	0.00170357751277683	1.91692261218206	0.00326562625584678
"3322"	"33"	"theater"	4	3471	0.00115240564678767	2.83321334405622	0.00326501105624456
"3323"	"28"	"geographic"	5	3280	0.00152439024390244	2.14006616349627	0.00326229598093944
"3324"	"62"	"amount"	6	2252	0.00266429840142096	1.22377543162212	0.00326050292616905
"3325"	"11"	"bristlecones"	3	3884	0.000772399588053553	4.21950770517611	0.00325914601326682
"3326"	"11"	"danny's"	3	3884	0.000772399588053553	4.21950770517611	0.00325914601326682
"3327"	"11"	"limestone"	3	3884	0.000772399588053553	4.21950770517611	0.00325914601326682
"3328"	"11"	"mitch"	3	3884	0.000772399588053553	4.21950770517611	0.00325914601326682
"3329"	"11"	"mythic"	3	3884	0.000772399588053553	4.21950770517611	0.00325914601326682
"3330"	"11"	"permit"	3	3884	0.000772399588053553	4.21950770517611	0.00325914601326682
"3331"	"11"	"timberline"	3	3884	0.000772399588053553	4.21950770517611	0.00325914601326682
"3332"	"11"	"zander's"	3	3884	0.000772399588053553	4.21950770517611	0.00325914601326682
"3333"	"26"	"national"	6	2555	0.00234833659491194	1.38629436111989	0.0032554857795379
"3334"	"32"	"park"	5	3108	0.00160875160875161	2.02228312783989	0.00325335123526365
"3335"	"54"	"late"	2	1493	0.00133958472873409	2.42774823594805	0.00325217446208714
"3336"	"19"	"mile"	4	2988	0.00133868808567604	2.42774823594805	0.00324999763848467
"3337"	"50"	"invest"	4	2989	0.00133824021411843	2.42774823594805	0.00324891031910077
"3338"	"50"	"reef"	4	2989	0.00133824021411843	2.42774823594805	0.00324891031910077
"3339"	"50"	"stable"	4	2989	0.00133824021411843	2.42774823594805	0.00324891031910077
"3340"	"59"	"public"	3	1229	0.00244100895036615	1.32913594727994	0.00324443274356373
"3341"	"43"	"towards"	3	1398	0.00214592274678112	1.5114575040739	0.00324347103878519
"3342"	"65"	"allows"	1	660	0.00151515151515152	2.14006616349627	0.00324252449014586
"3343"	"65"	"alternative"	1	660	0.00151515151515152	2.14006616349627	0.00324252449014586
"3344"	"65"	"compare"	1	660	0.00151515151515152	2.14006616349627	0.00324252449014586
"3345"	"65"	"filled"	1	660	0.00151515151515152	2.14006616349627	0.00324252449014586
"3346"	"65"	"language"	1	660	0.00151515151515152	2.14006616349627	0.00324252449014586
"3347"	"65"	"moon"	1	660	0.00151515151515152	2.14006616349627	0.00324252449014586
"3348"	"25"	"technology"	6	2361	0.00254129606099111	1.27506872600967	0.00324032713090131
"3349"	"51"	"planet"	21	3606	0.00582362728785358	0.55594605904646	0.00323762264003762
"3350"	"29"	"camera"	3	2626	0.00114242193450114	2.83321334405622	0.00323672506937115
"3351"	"29"	"gear"	3	2626	0.00114242193450114	2.83321334405622	0.00323672506937115
"3352"	"29"	"protecting"	3	2626	0.00114242193450114	2.83321334405622	0.00323672506937115
"3353"	"29"	"push"	3	2626	0.00114242193450114	2.83321334405622	0.00323672506937115
"3354"	"62"	"hit"	4	2252	0.00177619893428064	1.82161243237774	0.0032355460610617
"3355"	"62"	"mechanism"	3	2252	0.00133214920071048	2.42774823594805	0.00323412287204447
"3356"	"62"	"medicine"	3	2252	0.00133214920071048	2.42774823594805	0.00323412287204447
"3357"	"49"	"definitions"	2	2181	0.000917010545621275	3.52636052461616	0.00323370978873559
"3358"	"49"	"geography"	2	2181	0.000917010545621275	3.52636052461616	0.00323370978873559
"3359"	"49"	"plumes"	2	2181	0.000917010545621275	3.52636052461616	0.00323370978873559
"3360"	"49"	"regenerating"	2	2181	0.000917010545621275	3.52636052461616	0.00323370978873559
"3361"	"49"	"shrubs"	2	2181	0.000917010545621275	3.52636052461616	0.00323370978873559
"3362"	"49"	"stimulate"	2	2181	0.000917010545621275	3.52636052461616	0.00323370978873559
"3363"	"49"	"suggests"	2	2181	0.000917010545621275	3.52636052461616	0.00323370978873559
"3364"	"63"	"highest"	2	1251	0.00159872102318145	2.02228312783989	0.00323306655130278
"3365"	"2"	"nations"	7	3135	0.00223285486443381	1.44691898293633	0.003230760089491
"3366"	"24"	"church"	2	1616	0.00123762376237624	2.61006979274201	0.00323028439695793
"3367"	"24"	"require"	2	1616	0.00123762376237624	2.61006979274201	0.00323028439695793
"3368"	"24"	"thanks"	2	1616	0.00123762376237624	2.61006979274201	0.00323028439695793
"3369"	"24"	"vital"	2	1616	0.00123762376237624	2.61006979274201	0.00323028439695793
"3370"	"44"	"oceans"	3	1537	0.00195185426154847	1.65455834771457	0.00322945676196728
"3371"	"23"	"lighting"	3	2632	0.00113981762917933	2.83321334405622	0.0032293465167814
"3372"	"23"	"outcome"	3	2632	0.00113981762917933	2.83321334405622	0.0032293465167814
"3373"	"23"	"stupid"	3	2632	0.00113981762917933	2.83321334405622	0.0032293465167814
"3374"	"28"	"arctic"	7	3280	0.00213414634146341	1.5114575040739	0.00322567150259673
"3375"	"28"	"cod"	3	3280	0.000914634146341463	3.52636052461616	0.00322532974812454
"3376"	"34"	"hall"	2	1936	0.00103305785123967	3.120895416508	0.00322406551292148
